timestamp,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,RC0,RC1,RC2,RC3,RC4,RC5,RC6,RC7,Motor0,Motor1,Motor2,Motor3,Motor4,Motor5,Motor6,Motor7
1468416005556,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005566,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005576,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005586,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005596,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005606,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005616,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005626,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005636,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005646,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005656,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005666,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005676,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005686,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005696,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005705,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005716,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005726,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005736,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005746,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005756,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005765,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005776,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005785,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005796,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005806,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005816,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005825,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005836,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005846,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005857,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005866,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005876,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005886,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005896,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005906,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005915,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005926,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005936,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005946,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005956,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005966,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005976,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005986,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416005996,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006005,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006015,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006026,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006036,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006046,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006056,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006066,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006076,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006086,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006096,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006106,-2633.658536585366,-253.1707317073171,288.7804878048781,-0.29296875,-0.658203125,1.359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006116,-80.2439024390244,1680.9756097560978,-571.219512195122,-0.5859375,0.208984375,0.58984375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006126,-111.95121951219514,2236.3414634146343,-668.7804878048781,-0.6015625,0.212890625,0.482421875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006136,-84.14634146341464,2750.0000000000005,-756.829268292683,-0.73046875,0.271484375,0.556640625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006146,-84.14634146341464,2750.0000000000005,-756.829268292683,-0.73046875,0.271484375,0.556640625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006157,40.73170731707317,3071.9512195121956,-793.1707317073171,-0.919921875,0.458984375,0.978515625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006165,176.58536585365854,3073.9024390243903,-617.8048780487806,0.009765625,0.423828125,1.283203125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006176,69.26829268292684,2644.878048780488,-461.4634146341464,0.671875,0.240234375,1.12109375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006186,-337.56097560975616,1920.9756097560978,-246.09756097560978,1.2421875,0.037109375,0.935546875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006196,-793.1707317073171,993.9024390243903,-14.878048780487806,1.587890625,-0.013671875,1.01171875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006206,-1207.0731707317075,8.048780487804878,205.3658536585366,1.72265625,-0.005859375,1.0234375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006215,-1421.4634146341464,-873.4146341463415,411.70731707317077,1.677734375,-0.052734375,1.16015625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006226,-1322.9268292682927,-1542.9268292682927,579.2682926829269,1.54296875,-0.16015625,1.341796875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006236,-1027.0731707317075,-1980.2439024390246,684.3902439024391,1.376953125,-0.18359375,1.529296875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006246,-1027.0731707317075,-1980.2439024390246,684.3902439024391,1.376953125,-0.18359375,1.529296875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006256,-670.7317073170732,-2234.6341463414637,713.4146341463415,1.18359375,-0.125,1.72265625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006265,-197.31707317073173,-2288.0487804878053,496.3414634146342,0.31640625,0.205078125,1.77734375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006276,-151.70731707317074,-2168.536585365854,318.2926829268293,0.0078125,0.310546875,1.607421875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006286,-109.02439024390245,-1863.658536585366,95.85365853658537,-0.2890625,0.35546875,1.271484375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006295,-9.756097560975611,-1217.0731707317075,-128.78048780487805,-0.455078125,0.326171875,0.955078125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006306,165.1219512195122,-216.82926829268294,-327.8048780487805,-0.65234375,0.271484375,0.744140625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006316,372.43902439024396,1014.3902439024391,-477.07317073170736,-0.865234375,0.0703125,0.5390625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006326,483.6585365853659,2234.878048780488,-614.1463414634147,-1.203125,0.013671875,0.607421875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006335,496.82926829268297,3230.4878048780492,-803.1707317073171,-1.662109375,0.177734375,1.04296875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006346,496.82926829268297,3230.4878048780492,-803.1707317073171,-1.662109375,0.177734375,1.04296875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006356,543.9024390243903,3845.6097560975613,-992.6829268292684,-1.892578125,0.455078125,1.564453125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006365,548.7804878048781,3827.8048780487807,-1023.9024390243903,-0.078125,0.482421875,1.466796875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006376,335.609756097561,3173.4146341463415,-798.7804878048781,0.7109375,0.24609375,1.173828125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006385,-73.41463414634147,2016.3414634146343,-443.1707317073171,1.427734375,0.0078125,1.05078125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006396,-659.7560975609757,812.439024390244,-59.024390243902445,1.80078125,-0.056640625,1.26171875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006405,-1026.5853658536587,-287.5609756097561,281.219512195122,1.95703125,-0.1953125,1.568359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006415,-1119.0243902439026,-1068.5365853658539,510.48780487804885,1.845703125,-0.287109375,1.828125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006426,-957.5609756097562,-1726.09756097561,641.4634146341464,1.5234375,-0.287109375,2.048828125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006436,-685.8536585365854,-2118.2926829268295,650.7317073170732,1.22265625,-0.234375,2.07421875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006446,-685.8536585365854,-2118.2926829268295,650.7317073170732,1.22265625,-0.234375,2.07421875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006456,-443.6585365853659,-2425.1219512195125,610.2439024390244,0.89453125,-0.09375,2.044921875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006466,-187.07317073170734,-2844.146341463415,430.7317073170732,0.13671875,0.2265625,1.96484375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006476,-107.8048780487805,-2953.9024390243903,370.00000000000006,-0.1640625,0.298828125,1.798828125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006486,7.073170731707318,-2983.658536585366,325.1219512195122,-0.33984375,0.310546875,1.5625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006496,153.41463414634148,-2820.2439024390246,269.51219512195127,-0.466796875,0.287109375,1.24609375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006506,275.8536585365854,-2301.219512195122,152.9268292682927,-0.650390625,0.28125,0.916015625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006515,299.75609756097566,-1310.9756097560976,-87.8048780487805,-0.919921875,0.279296875,0.7109375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006526,259.0243902439025,386.3414634146342,-489.51219512195127,-1.220703125,0.34375,0.748046875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006536,238.53658536585368,2300.487804878049,-920.7317073170733,-1.583984375,0.326171875,0.962890625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006546,238.53658536585368,2300.487804878049,-920.7317073170733,-1.583984375,0.326171875,0.962890625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006556,294.63414634146346,3784.8780487804884,-1277.8048780487807,-1.9375,0.40234375,1.189453125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006566,827.3170731707318,4798.536585365854,-1564.878048780488,-1.890625,0.80859375,1.798828125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006575,1046.829268292683,4473.170731707318,-1417.8048780487807,-0.705078125,0.765625,1.58984375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006586,697.5609756097562,3649.024390243903,-1086.829268292683,0.48046875,0.5234375,1.443359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006596,-55.365853658536594,2239.512195121951,-613.9024390243903,1.349609375,0.181640625,1.36328125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006606,-915.6097560975611,891.4634146341464,-91.70731707317074,1.947265625,0.017578125,1.869140625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006616,-1437.3170731707319,-202.43902439024393,370.7317073170732,2.076171875,-0.193359375,2.2109375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006626,-1505.609756097561,-1106.829268292683,694.6341463414635,2.0078125,-0.3125,2.505859375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006636,-1244.3902439024391,-1785.3658536585367,823.9024390243903,1.6640625,-0.267578125,2.580078125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006646,-1244.3902439024391,-1785.3658536585367,823.9024390243903,1.6640625,-0.267578125,2.580078125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006656,-812.1951219512196,-2245.6097560975613,705.8536585365854,1.181640625,-0.126953125,2.478515625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006665,-92.6829268292683,-2887.0731707317077,77.07317073170732,0.486328125,0.13671875,2.232421875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006676,143.41463414634148,-3146.09756097561,-61.21951219512196,0.25,0.17578125,2.203125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006686,393.1707317073171,-3447.5609756097565,-57.07317073170732,-0.068359375,0.17578125,2.08203125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006696,606.829268292683,-3713.902439024391,10.24390243902439,-0.533203125,0.267578125,1.861328125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006706,714.6341463414635,-3602.19512195122,-14.146341463414636,-1.037109375,0.298828125,1.4140625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006716,685.3658536585366,-2578.7804878048782,-182.9268292682927,-1.41796875,0.001953125,0.9296875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006726,544.3902439024391,-668.7804878048781,-402.68292682926835,-1.873046875,-0.236328125,0.498046875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006736,292.19512195121956,1523.4146341463415,-616.5853658536586,-2.1640625,-0.333984375,0.234375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006746,292.19512195121956,1523.4146341463415,-616.5853658536586,-2.1640625,-0.333984375,0.234375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006757,-32.926829268292686,3305.8536585365855,-790.0000000000001,-2.353515625,-0.21875,0.560546875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006766,-336.5853658536586,4955.365853658537,-913.1707317073171,-2.412109375,0.392578125,1.853515625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006776,-268.2926829268293,4795.8536585365855,-844.1463414634147,-1.65625,0.744140625,2.091796875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006786,-547.0731707317074,4240.243902439025,-637.3170731707318,-0.544921875,0.845703125,2.296875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006796,-963.1707317073171,3180.7317073170734,-298.5365853658537,0.68359375,0.591796875,2.419921875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006806,-1311.9512195121952,1801.2195121951222,107.56097560975611,1.5703125,0.302734375,2.5625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006816,-1339.268292682927,501.70731707317077,445.36585365853665,2.21484375,0.015625,2.8046875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006826,-1039.0243902439026,-678.5365853658537,641.219512195122,2.466796875,-0.197265625,2.77734375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006836,-653.6585365853659,-1713.9024390243903,711.4634146341464,2.4609375,-0.2890625,2.705078125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006846,-653.6585365853659,-1713.9024390243903,711.4634146341464,2.4609375,-0.2890625,2.705078125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006856,-326.0975609756098,-2580.9756097560976,584.1463414634147,1.888671875,-0.171875,2.52734375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006866,87.5609756097561,-3633.414634146342,-175.3658536585366,0.220703125,-0.033203125,2.1796875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006875,233.41463414634148,-3752.926829268293,-455.36585365853665,-0.28515625,-0.001953125,2.234375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006886,392.68292682926835,-3763.414634146342,-588.5365853658537,-0.748046875,0.064453125,2.142578125,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006896,574.6341463414635,-3696.3414634146343,-598.5365853658537,-0.96484375,0.09765625,1.875,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006906,780.7317073170732,-3405.1219512195125,-613.1707317073171,-0.986328125,0.068359375,1.34375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006916,928.2926829268293,-2596.829268292683,-751.4634146341464,-1.0859375,0.07421875,0.7265625,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
1468416006926,1057.3170731707319,-1138.7804878048782,-992.1951219512196,-1.4296875,0.103515625,0.3359375,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0
